filename,job title,date,year,role,organisation,location,research software engineer,research software engineering,software developer,software engineer,research engineer,bioinformatician,any_job,not_job,keep_job
CDF980,research associate (software engineer),18th December 2020,2020,no_data,university of bristol            ,bristol,False,False,False,True,False,False,True,False,True
CJT204,senior bioinformatician,8th October 2021,2021,,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CPQ360,bioinformatician,11th May 2022,2022,no_data,university of glasgow,glasgow,False,False,False,False,False,True,True,False,True
CKQ941,software engineer - ora,10th November 2021,2021,no_data,university of oxford            ,oxford,False,False,False,True,False,False,True,False,True
CQD675,research software engineer / senior research software engineer,27th May 2022,2022,no_data,university of bath            ,bath,True,False,False,False,False,False,True,False,True
CMG738,principal bioinformatician,12th January 2022,2022,,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CLN615,software engineer,9th December 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,True,False,False,True,False,True
CSS632,research software engineer (460347),24th August 2022,2022,no_data,university of strathclyde            ,glasgow,True,False,False,False,False,False,True,False,True
CEM951,senior software engineer,3rd March 2021,2021,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CCX159,research associate - software developer (semantic data and natural language processing),2nd December 2020,2020,no_data,lancaster university            ,skipton,False,False,True,False,False,False,True,False,True
CIY728,research software engineer,7th September 2021,2021,no_data,university of southampton            ,southampton,True,False,False,False,False,False,True,False,True
CQE798,research software engineer (research associate),30th May 2022,2022,no_data,cardiff university            ,cardiff,True,False,False,False,False,False,True,False,True
COR017,bioinformatician,5th April 2022,2022,no_data,the university of manchester,manchester,False,False,False,False,False,True,True,False,True
CED817,junior bioinformatician - post doc,15th February 2021,2021,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CIF753,hncdi computational biologist / bioinformatician,9th August 2021,2021,no_data,stfc ,warrington,False,False,False,False,False,True,True,False,True
CQJ976,bioinformatician,7th June 2022,2022,no_data,university of glasgow            ,glasgow,False,False,False,False,False,True,True,False,True
CGV370,electrical machines research engineer (ktp associate),18th June 2021,2021,no_data,university of nottingham,nottingham,False,False,False,False,True,False,True,False,True
CRE135,senior bioinformatician - cosmic,1st July 2022,2022,ok,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CJA579,research software engineer,10th September 2021,2021,no_data,newcastle university,newcastle upon tyne,True,False,False,False,False,False,True,False,True
CDB344,head of research software engineering,10th December 2020,2020,no_data,university of exeter            ,exeter,True,True,False,False,False,False,True,False,True
CDG897,senior postdoctoral bioinformatician (genetics),20th December 2020,2020,no_data,king's college london            ,london,False,False,False,False,False,True,True,False,True
CBZ696,bioinformatician,16th October 2020,2020,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CRO292,research software developers (python),15th July 2022,2022,no_data,university of leicester            ,leicester,False,False,True,False,False,False,True,False,True
COE034,senior front end software developer for hdr uk's innovation gateway,18th March 2022,2022,no_data,health data research uk,"london, work from home",False,False,True,False,False,False,True,False,True
CAZ231,cebai backend software engineer - 36 months fixed-term contract,4th August 2020,2020,no_data,"city, university of london            ",london,False,False,False,True,False,False,True,False,True
CEP813,senior software developer (fixed term) x2,9th March 2021,2021,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CIF592,senior research software engineer (hpc),9th August 2021,2021,no_data,university of birmingham            ,birmingham,True,False,False,False,False,False,True,False,True
BZT064,lift fire protection - research engineer - ktp associate (18 months fixed term),8th April 2020,2020,no_data,university of northampton            ,northampton,False,False,False,False,True,False,True,False,True
CIU714,research software engineer,1st September 2021,2021,no_data,durham university            ,durham,True,False,False,False,False,False,True,False,True
CHJ951,software engineer,8th July 2021,2021,no_data,the natural history museum,london,False,False,False,True,False,False,True,False,True
CHX863,senior research software engineer in computational fluid dynamics,29th July 2021,2021,,imperial college london ,london,True,False,False,False,False,False,True,False,True
CTD955,research engineer,9th September 2022,2022,no_data,university of sheffield            ,sheffield,False,False,False,False,True,False,True,False,True
CLQ266,high throughput sequencing bioinformatician,13th December 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CHR101,principal/senior bioinformatician - experimental cancer genetics group,19th July 2021,2021,,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CPY708,lead bioinformatician (fixed term),21st May 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CQX448,research software engineer (core web platforms),23rd June 2022,2022,no_data,king's college london            ,london,True,False,False,False,False,False,True,False,True
CFS430,software developer,30th April 2021,2021,no_data,imperial college london            ,london,False,False,True,False,False,False,True,False,True
CFR186,"software engineer, ecommerce",29th April 2021,2021,no_data,the natural history museum,london,False,False,False,True,False,False,True,False,True
CBG787,lead bioinformatician,24th August 2020,2020,,"royal botanic gardens, kew","london, richmond",False,False,False,False,False,True,True,False,True
CRV723,signal processing software engineer,25th July 2022,2022,no_data,university of kent            ,wellingborough,False,False,False,True,False,False,True,False,True
CBW912,jasmin software developer,6th October 2020,2020,no_data,stfc ,harwell,False,False,True,False,False,False,True,False,True
CCN692,research software engineer,13th November 2020,2020,no_data,durham university            ,durham,True,False,False,False,False,False,True,False,True
CKW685,software developer (mobile applications),17th November 2021,2021,no_data,university of oxford            ,oxford,False,False,True,False,False,False,True,False,True
CNB216,principal software developer,8th February 2022,2022,,wellcome sanger institute,"cambridge, hinxton, work from home",False,False,True,False,False,False,True,False,True
CJK679,research software engineer - natural science,29th September 2021,2021,,netherlands escience center,amsterdam - netherlands,True,False,False,False,False,False,True,False,True
